0,r,1440
0,r,1440
1872000,s,1340
2050000,s,1340
408036000,r,1440
408036000,r,1440
408037000,r,1440
412846000,s,1340
423683000,r,1440
426022000,r,1440
426023000,r,1440
427386000,r,1440
429340000,s,1340
430035000,s,1340
444019000,r,1440
815861000,r,1440
1123884000,r,1440
1126920000,s,1340
1431731000,r,1440
1431732000,r,1440
1431732000,r,1440
1435020000,s,1340
1435401000,s,1340
1464104000,r,1440
1839908000,r,1440
1839909000,r,1440
1842550000,s,1340
1867866000,r,1440
1868139000,r,1440
1870061000,s,1340
1883988000,r,1440
1885986000,s,1340
1897059000,r,1440
1897059000,r,1440
1897060000,r,1440
1897888000,r,1440
1899159000,r,1440
1900380000,s,1340
1900734000,s,1340
1901036000,r,1440
1901037000,r,1440
1910151000,r,1440
1910152000,r,1440
1910704000,r,1440
1912170000,s,1340
1912501000,s,1340
1915679000,r,1440
1917878000,s,1340
1923761000,r,1440
1924095000,r,1440
1925271000,r,1440
1926117000,r,1440
1926620000,s,1340
1927181000,r,1440
1927219000,s,1340
1931767000,r,1440
1933354000,s,1340
1939821000,r,1440
1939822000,r,1440
1946371000,r,1440
1946372000,r,1440
1946372000,r,1440
1946373000,r,1440
1948500000,s,1340
1948867000,s,1340
1975755000,r,1440
1975755000,r,1440
1975756000,r,1440
1977053000,r,1440
1977748000,s,1340
1990645000,r,1440
1990646000,r,1440
1990646000,r,1440
1991311000,r,1440
1992022000,s,1340
1992671000,s,1340
1995609000,r,1440
2003777000,r,1440
2003777000,r,1440
2003778000,r,1440
2005591000,s,1340
2005913000,s,1340
2015752000,r,1440
2015752000,r,1440
2020137000,r,1440
2020138000,r,1440
2021878000,s,1340
2032158000,r,1440
2033194000,s,1340
2043684000,r,1440
2043684000,r,1440
2044032000,r,1440
2044032000,r,1440
2045601000,s,1340
2056575000,r,1440
2056576000,r,1440
2058147000,r,1440
2058335000,s,1340
2058743000,r,1440
2059176000,s,1340
2063660000,r,1440
2070544000,r,1440
2070545000,r,1440
2071266000,r,1440
2072186000,s,1340
2072488000,s,1340
2097584000,r,1440
2097584000,r,1440
2098182000,r,1440
2098909000,s,1340
2099718000,r,1440
2099719000,r,1440
2099719000,r,1440
2101012000,r,1440
2101093000,s,1340
2101388000,s,1340
2109344000,r,1440
2109344000,r,1440
2109345000,r,1440
2110265000,r,1440
2110909000,s,1340
2111229000,r,1440
2111238000,s,1340
2113369000,r,1440
2113369000,r,1440
2114617000,r,1440
2114654000,s,1340
2119236000,r,1440
2119236000,r,1440
2120770000,s,1340
2121092000,s,1340
2121165000,r,1440
2121165000,r,1440
2129963000,r,1440
2129963000,r,1440
2131224000,r,1440
2131330000,s,1340
2132349000,s,1340
2159237000,r,1440
2159237000,r,1440
2159238000,r,1440
2160928000,s,1340
2171775000,r,1440
2187662000,r,1440
2189051000,s,1340
2215663000,r,1440
2217399000,s,1340
2229932000,r,1440
2229932000,r,1440
2229933000,r,1440
2231380000,s,1340
2243539000,r,1440
2243540000,r,1440
2245072000,r,1440
2245409000,s,1340
2245928000,r,1440
2246480000,s,1340
2255714000,r,1440
2255715000,r,1440
2257370000,s,1340
2260030000,r,1440
2260030000,r,1440
2260031000,r,1440
2261536000,s,1340
2261823000,s,1340
2268813000,r,1440
2268813000,r,1440
2659834000,r,1440
2661345000,s,1340
2671817000,r,1440
2672080000,r,1440
2672080000,r,1440
2673453000,r,1440
2674340000,s,1340
2674696000,s,1340
2688012000,r,1440
3072005000,r,1440
3072006000,r,1440
3072006000,r,1440
3074488000,s,1340
3074877000,s,1340
3479929000,r,1440
3479929000,r,1440
3479930000,r,1440
3479930000,r,1440
3479931000,r,1440
3483119000,s,1340
3483486000,s,1340
3887876000,r,1440
4207857000,r,1440
4207858000,r,1440
4210199000,s,1340
4263768000,r,1440
4610235000,r,1440
4611694000,s,1340
4612042000,s,1340
4614644000,s,1340
4631138000,r,1440
4633194000,s,1340
4638210000,s,1340
4638388000,s,1340
4681037000,s,1340
4681555000,s,1340
4684104000,s,1340
4691593000,r,1440
4715614000,r,1440
4715614000,r,1440
4715614000,r,1440
4715614000,r,1440
4715614000,r,1440
4716102000,s,1340
4716262000,s,1340
4718867000,s,1340
4719838000,s,1340
4720315000,s,1340
4720469000,s,1340
4720601000,s,1340
4720863000,s,1340
4726734000,s,1340
