0,s,1340
37028000,s,1340
37489000,s,1340
56396000,r,1440
2489984000,r,1440
4201476000,s,1340
4241249000,s,1340
4241695000,s,1340
4241806000,s,1340
4263676000,r,1440
4265095000,r,1440
4265198000,s,1340
4265530000,s,1340
4265815000,s,1340
4266311000,s,1340
4266397000,s,1340
4266437000,s,1340
4266471000,s,1340
4266765000,s,1340
4266938000,s,1340
4267216000,s,1340
4267361000,s,1340
4267556000,r,1440
4267702000,r,1440
4267882000,s,1340
4268030000,s,1340
4268162000,s,1340
4268279000,s,1340
4268381000,s,1340
4269175000,r,1440
4269917000,s,1340
4270029000,s,1340
4270121000,s,1340
4270201000,s,1340
4270274000,s,1340
4270435000,s,1340
4270682000,s,1340
4270719000,s,1340
4272135000,s,1340
4272330000,s,1340
4272416000,s,1340
4272692000,s,1340
4273192000,s,1340
4273305000,s,1340
4273383000,s,1340
4273489000,s,1340
4273800000,s,1340
4273963000,s,1340
4274154000,s,1340
4274242000,s,1340
4274306000,s,1340
4274788000,s,1340
4274872000,s,1340
4274990000,s,1340
4275107000,s,1340
4275216000,s,1340
4275358000,s,1340
4275507000,s,1340
4275663000,s,1340
4275778000,s,1340
4275982000,s,1340
4276088000,s,1340
4276243000,r,1440
4276305000,s,1340
4276478000,s,1340
4276591000,s,1340
4276692000,s,1340
4277688000,r,1440
4279010000,r,1440
4279011000,r,1440
4279011000,r,1440
4279387000,s,1340
4279530000,s,1340
4279655000,s,1340
4280201000,s,1340
4280380000,r,1440
4280978000,s,1340
4281524000,s,1340
4287242000,s,1340
4289608000,r,1440
4289608000,r,1440
4292695000,r,1440
4292695000,r,1440
4293451000,s,1340
4293574000,s,1340
4293955000,s,1340
4299820000,s,1340
4305149000,r,1440
4392145000,r,1440
4392145000,r,1440
4392146000,r,1440
4392146000,r,1440
4392146000,r,1440
4392147000,r,1440
4392609000,r,1440
4392609000,r,1440
4392609000,r,1440
4392610000,r,1440
4394180000,s,1340
4394385000,s,1340
4394477000,s,1340
4394565000,s,1340
4394650000,s,1340
4394730000,s,1340
4394869000,s,1340
4394951000,s,1340
4395012000,s,1340
4395078000,s,1340
4395352000,s,1340
4395574000,s,1340
4395669000,s,1340
4395952000,s,1340
4396212000,s,1340
4396364000,s,1340
4397354000,s,1340
4397538000,s,1340
4397628000,s,1340
4397700000,s,1340
4397770000,s,1340
4397893000,s,1340
4398085000,s,1340
4398141000,s,1340
4398770000,s,1340
4398967000,s,1340
4399784000,s,1340
4399892000,s,1340
4399962000,s,1340
4400030000,s,1340
4400472000,s,1340
4400568000,s,1340
4400849000,s,1340
4400928000,s,1340
4401163000,s,1340
4401250000,s,1340
4401429000,s,1340
4401576000,s,1340
4401997000,s,1340
4402077000,s,1340
4402226000,s,1340
4403438000,s,1340
4403542000,s,1340
4403620000,s,1340
4403678000,s,1340
4404731000,s,1340
4405203000,s,1340
4405308000,s,1340
4405393000,s,1340
4405474000,s,1340
4405680000,s,1340
4405895000,s,1340
4405968000,s,1340
4406287000,s,1340
4406827000,s,1340
4406895000,s,1340
4406939000,s,1340
4406979000,s,1340
4407025000,s,1340
4407234000,s,1340
4407358000,s,1340
4407629000,s,1340
4407705000,s,1340
4407772000,s,1340
4408005000,s,1340
4408158000,s,1340
4408236000,s,1340
4408456000,s,1340
4408616000,s,1340
4408689000,s,1340
4409106000,s,1340
4409179000,s,1340
4409239000,s,1340
4409463000,s,1340
4409533000,s,1340
4412816000,s,1340
4412901000,s,1340
4413000000,s,1340
4413036000,s,1340
4413229000,s,1340
4413309000,s,1340
4413374000,s,1340
4413432000,s,1340
4413627000,s,1340
4413689000,s,1340
4413779000,s,1340
4413943000,s,1340
4414045000,s,1340
4415440000,s,1340
4415535000,s,1340
4415936000,s,1340
4416675000,s,1340
4416728000,s,1340
4418062000,s,1340
4418149000,s,1340
4418198000,s,1340
4419261000,s,1340
4419335000,s,1340
4419613000,s,1340
4419695000,s,1340
4420030000,s,1340
4420175000,s,1340
4420277000,s,1340
4420352000,s,1340
4420800000,s,1340
4421034000,s,1340
4421118000,s,1340
4421184000,s,1340
4421260000,s,1340
4421465000,s,1340
4421649000,s,1340
4421807000,s,1340
4422483000,s,1340
4422584000,s,1340
4422997000,s,1340
4423122000,s,1340
4423308000,s,1340
4423884000,s,1340
4423924000,s,1340
4424266000,s,1340
4424445000,s,1340
4424760000,s,1340
4424877000,s,1340
4424904000,s,1340
4425147000,s,1340
4425235000,s,1340
4425306000,s,1340
4426352000,s,1340
4426414000,s,1340
4426520000,s,1340
4426706000,s,1340
4426764000,s,1340
4426832000,s,1340
4426890000,s,1340
4427037000,s,1340
4427145000,s,1340
4427203000,s,1340
4427286000,r,1440
4427360000,s,1340
4427470000,s,1340
4427680000,s,1340
4427847000,s,1340
4427911000,s,1340
4428089000,s,1340
4428160000,s,1340
4428315000,s,1340
4428476000,s,1340
4428525000,s,1340
4428791000,s,1340
4428883000,s,1340
4429175000,s,1340
4429243000,s,1340
4429365000,s,1340
4429528000,s,1340
4429741000,s,1340
4429976000,s,1340
4430029000,s,1340
4430047000,s,1340
4430057000,s,1340
4430255000,s,1340
4430356000,s,1340
4430391000,s,1340
4430586000,s,1340
4430668000,s,1340
4430747000,s,1340
4430790000,s,1340
4431092000,r,1440
4431338000,s,1340
4431494000,s,1340
4431626000,s,1340
4431731000,s,1340
4431846000,s,1340
4431985000,s,1340
4432056000,s,1340
4432111000,s,1340
4432408000,s,1340
4432510000,s,1340
4432619000,s,1340
4432712000,s,1340
4432844000,s,1340
4432929000,s,1340
4432988000,s,1340
4434239000,s,1340
4434427000,s,1340
4434536000,s,1340
4434629000,s,1340
4434710000,s,1340
4434917000,s,1340
4435016000,s,1340
4435207000,s,1340
4435531000,s,1340
4435605000,s,1340
4435665000,s,1340
4435749000,s,1340
4435812000,s,1340
4435955000,r,1440
4435955000,r,1440
4435955000,r,1440
4435955000,r,1440
4436394000,s,1340
4436444000,s,1340
4436462000,s,1340
4436516000,s,1340
4436534000,s,1340
4437850000,r,1440
4437850000,r,1440
4437850000,r,1440
4437850000,r,1440
4438683000,s,1340
4438806000,s,1340
4438901000,s,1340
4438989000,s,1340
4439151000,s,1340
4439235000,s,1340
4439288000,s,1340
4439822000,s,1340
4439863000,s,1340
4439971000,s,1340
4440127000,s,1340
4440152000,r,1440
4440152000,r,1440
4440152000,r,1440
4440152000,r,1440
4440152000,r,1440
4440152000,r,1440
4440152000,r,1440
4440152000,r,1440
4440215000,r,1440
4440218000,s,1340
4440215000,r,1440
4440215000,r,1440
4440216000,r,1440
4440349000,s,1340
4440451000,s,1340
4440547000,s,1340
4440630000,s,1340
4440723000,s,1340
4440802000,s,1340
4440873000,s,1340
4440936000,s,1340
4441027000,s,1340
4441119000,s,1340
4441215000,s,1340
4441309000,s,1340
4441396000,s,1340
4441466000,s,1340
4441536000,s,1340
4441587000,s,1340
4441768000,s,1340
4441887000,s,1340
4442015000,s,1340
4442157000,s,1340
4442278000,s,1340
4442381000,s,1340
4442554000,s,1340
4442686000,s,1340
4442763000,s,1340
4442872000,s,1340
4442957000,s,1340
4443116000,s,1340
4443283000,s,1340
4443370000,s,1340
4443443000,s,1340
4443510000,s,1340
4443567000,s,1340
4443719000,s,1340
4443916000,s,1340
4444386000,s,1340
4444467000,s,1340
4444525000,s,1340
4444578000,s,1340
4444625000,s,1340
4444669000,s,1340
4444816000,s,1340
4444985000,s,1340
4445052000,s,1340
4445189000,s,1340
4445328000,s,1340
4445405000,s,1340
4445803000,r,1440
4445871000,s,1340
4445927000,s,1340
4445954000,s,1340
4446253000,s,1340
4446370000,s,1340
4446441000,s,1340
4446528000,s,1340
4447079000,s,1340
4447195000,s,1340
4447229000,s,1340
4448261000,r,1440
4448408000,s,1340
4448494000,s,1340
4448651000,s,1340
4448783000,s,1340
4448859000,s,1340
4449044000,s,1340
4449120000,s,1340
4449237000,s,1340
4449430000,s,1340
4449505000,s,1340
4449612000,s,1340
4449754000,s,1340
4449817000,s,1340
4449983000,s,1340
4450081000,s,1340
4450132000,s,1340
4450295000,s,1340
4450458000,s,1340
4450586000,s,1340
4450665000,s,1340
4450709000,s,1340
4451142000,s,1340
4451201000,s,1340
4451397000,s,1340
4451475000,s,1340
4451549000,s,1340
4451727000,s,1340
4451869000,s,1340
4452062000,s,1340
4452247000,s,1340
4452295000,s,1340
4452339000,s,1340
4452477000,s,1340
4452617000,s,1340
4452669000,s,1340
4452812000,s,1340
4452866000,s,1340
4453337000,s,1340
4453367000,s,1340
4453457000,r,1440
4453472000,s,1340
4453694000,s,1340
4453780000,s,1340
4453882000,s,1340
4454045000,s,1340
4454126000,s,1340
4454326000,s,1340
4454516000,s,1340
4454606000,s,1340
4454656000,s,1340
4454971000,s,1340
4455077000,s,1340
4455265000,s,1340
4455417000,s,1340
4455667000,s,1340
4455764000,s,1340
4455926000,s,1340
4456026000,s,1340
4456105000,s,1340
4456226000,s,1340
4456347000,s,1340
4456548000,s,1340
4456646000,s,1340
4456774000,s,1340
4456854000,r,1440
4456873000,s,1340
4456854000,r,1440
4456855000,r,1440
4456855000,r,1440
4456855000,r,1440
4456855000,r,1440
4456855000,r,1440
4457162000,s,1340
4457311000,s,1340
4457410000,s,1340
4457500000,s,1340
4458004000,s,1340
4458110000,s,1340
4458198000,s,1340
4458580000,s,1340
4458683000,s,1340
4458757000,s,1340
4458817000,s,1340
4458867000,s,1340
4458914000,s,1340
4459071000,s,1340
4459146000,s,1340
4459204000,s,1340
4459318000,s,1340
4459318000,r,1440
4459483000,s,1340
4460368000,r,1440
4460368000,r,1440
4460368000,r,1440
4460917000,s,1340
4462544000,r,1440
4462767000,s,1340
4462902000,r,1440
4464000000,r,1440
4464151000,s,1340
4465355000,r,1440
4467566000,r,1440
