0,s,156
38299000,s,156
38742000,s,156
56813000,r,156
1334752000,s,124
1381376000,s,124
1382037000,s,124
1382129000,s,124
1403684000,r,124
1405795000,s,124
1411173000,s,1340
1411244000,s,716
1421571000,r,124
1422732000,r,364
1423743000,s,124
1424467000,s,188
1424911000,s,204
1425373000,s,652
1432997000,s,1340
1433218000,s,1340
1433371000,s,172
1434906000,r,204
1437595000,r,172
1438323000,s,124
1438463000,s,156
1448960000,r,1372
1448960000,r,1372
1451941000,s,204
1452548000,s,316
1453488000,s,380
1459868000,r,1340
1459868000,r,1340
1461336000,s,124
1462301000,r,1340
1462302000,r,1340
1462302000,r,1340
1462302000,r,1340
1462302000,r,1340
1462302000,r,1340
1462302000,r,1340
1462302000,r,412
1463487000,s,124
1463890000,s,124
1464057000,s,124
1464337000,s,124
1465410000,r,124
1486175000,s,460
1487222000,s,364
1487958000,r,380
1491690000,r,124
1494264000,s,140
1498033000,s,124
1501758000,r,1340
1501758000,r,1340
1501758000,r,380
1502799000,s,124
1508221000,r,124
1508222000,r,396
1508730000,s,124
1511182000,s,1340
1511234000,s,700
1511236000,r,1340
1511236000,r,1340
1511236000,r,1340
1511236000,r,1340
1511236000,r,1340
1511236000,r,1340
1511236000,r,1340
1511237000,r,1340
1511361000,r,1340
1511361000,r,1340
1511361000,r,1340
1511361000,r,1340
1511362000,r,1340
1511362000,r,1340
1511362000,r,1340
1511362000,r,1340
1511437000,s,124
1511752000,s,124
1511781000,s,124
1511802000,s,124
1511815000,s,124
1511826000,s,124
1511837000,s,124
1512147000,s,124
1512280000,s,124
1514129000,r,1180
1523992000,r,124
1523992000,r,124
1523992000,r,364
1524902000,s,124
1525173000,s,188
1525662000,s,668
1535534000,r,124
1535534000,r,204
1535534000,r,124
1548288000,r,1340
1548288000,r,1340
1548288000,r,1340
1548288000,r,1340
1548288000,r,1340
1548288000,r,1340
1548289000,r,1340
1548289000,r,1340
1548878000,s,124
1548967000,s,124
1548985000,s,124
1548994000,s,124
1553964000,s,284
1563763000,r,1340
1563763000,r,1340
1563763000,r,1340
1563763000,r,1340
1564888000,s,124
1565263000,s,124
1569329000,r,1340
1569330000,r,1340
1569330000,r,1340
1569330000,r,1340
1569330000,r,1340
1569330000,r,1340
1569330000,r,428
1570002000,s,124
1570083000,s,124
1570105000,s,124
1570131000,s,124
1573034000,r,364
1573034000,r,1340
1573364000,r,1340
1573364000,r,1340
1573364000,r,1340
1573365000,r,1340
1573365000,r,1340
1573365000,r,1340
1573365000,r,1340
1573365000,r,1340
1573448000,r,1340
1574054000,r,1340
1574055000,r,1340
1574055000,r,1340
1574055000,r,1340
1574055000,r,1340
1574055000,r,1340
1574369000,s,124
1574955000,s,124
1575089000,s,124
1575209000,s,124
1575309000,s,124
1575406000,s,124
1575486000,s,124
1575567000,s,124
1575765000,r,1340
1575765000,r,1340
1575765000,r,1340
1575765000,r,1340
1575765000,r,1340
1575765000,r,1340
1575766000,r,156
1576361000,s,124
1576481000,s,124
1577038000,s,124
1577217000,s,124
1634969000,s,1340
1635153000,s,284
1643730000,s,380
1644475000,s,316
1649799000,r,124
1657541000,r,124
1706991000,r,380
1750078000,s,124
1941104000,r,1340
1941104000,r,1340
1941104000,r,1340
1941104000,r,1340
1941105000,r,1340
1941105000,r,1340
1941105000,r,236
1942582000,s,124
1942783000,s,124
1942900000,s,124
1945834000,r,1340
1945834000,r,1340
1945834000,r,1340
1945834000,r,1340
1945834000,r,1340
1945835000,r,1340
1945835000,r,1340
1945835000,r,220
1946748000,s,124
1947605000,s,124
1947717000,s,124
1947799000,s,124
6805809000,r,140
6805810000,r,124
6805810000,r,124
6809995000,s,124
6810472000,s,124
11977726000,r,156
11977726000,r,140
11977727000,r,124
11982433000,s,124
11983363000,s,124
11989943000,r,124
11992609000,s,124
11997919000,r,124
17139156000,s,156
17176868000,s,156
17177295000,s,156
17197690000,r,156
23247215000,s,156
23286027000,s,156
23286464000,s,156
23304647000,r,156
